"","region","long","lat","group","order","subregion","location","hits","keyword","geo","gprop"
"17972","georgia",-81.4516830444336,30.9454498291016,10,2444,NA,"Georgia",38,"racial inequality","US","web"
"17973","georgia",-81.4803237915039,30.9225311279297,10,2445,NA,"Georgia",38,"racial inequality","US","web"
"17974","georgia",-81.4975204467773,30.8996162414551,10,2446,NA,"Georgia",38,"racial inequality","US","web"
"17975","georgia",-81.5032501220703,30.8824234008789,10,2447,NA,"Georgia",38,"racial inequality","US","web"
"17976","georgia",-81.5032501220703,30.8595085144043,10,2448,NA,"Georgia",38,"racial inequality","US","web"
"17977","georgia",-81.5147094726562,30.8423175811768,10,2449,NA,"Georgia",38,"racial inequality","US","web"
"17978","georgia",-81.5204315185547,30.8251285552979,10,2450,NA,"Georgia",38,"racial inequality","US","web"
"17979","georgia",-81.5204315185547,30.8079414367676,10,2451,NA,"Georgia",38,"racial inequality","US","web"
"17980","georgia",-81.4860534667969,30.7792911529541,10,2452,NA,"Georgia",38,"racial inequality","US","web"
"17981","georgia",-81.4860534667969,30.7621040344238,10,2453,NA,"Georgia",38,"racial inequality","US","web"
"17982","georgia",-81.5089797973633,30.727725982666,10,2454,NA,"Georgia",38,"racial inequality","US","web"
"17983","georgia",-81.554817199707,30.7162666320801,10,2455,NA,"Georgia",38,"racial inequality","US","web"
"17984","georgia",-81.6006546020508,30.721996307373,10,2456,NA,"Georgia",38,"racial inequality","US","web"
"17985","georgia",-81.6350326538086,30.727725982666,10,2457,NA,"Georgia",38,"racial inequality","US","web"
"17986","georgia",-81.652214050293,30.7449150085449,10,2458,NA,"Georgia",38,"racial inequality","US","web"
"17987","georgia",-81.6694030761719,30.7449150085449,10,2459,NA,"Georgia",38,"racial inequality","US","web"
"17988","georgia",-81.6923217773438,30.7334575653076,10,2460,NA,"Georgia",38,"racial inequality","US","web"
"17989","georgia",-81.7324295043945,30.7621040344238,10,2461,NA,"Georgia",38,"racial inequality","US","web"
"17990","georgia",-81.7496185302734,30.7735633850098,10,2462,NA,"Georgia",38,"racial inequality","US","web"
"17991","georgia",-81.7725372314453,30.7678337097168,10,2463,NA,"Georgia",38,"racial inequality","US","web"
"17992","georgia",-81.8011856079102,30.7907524108887,10,2464,NA,"Georgia",38,"racial inequality","US","web"
"17993","georgia",-81.835563659668,30.7907524108887,10,2465,NA,"Georgia",38,"racial inequality","US","web"
"17994","georgia",-81.8756713867188,30.8079414367676,10,2466,NA,"Georgia",38,"racial inequality","US","web"
"17995","georgia",-81.8928527832031,30.8308601379395,10,2467,NA,"Georgia",38,"racial inequality","US","web"
"17996","georgia",-81.9272384643555,30.8251285552979,10,2468,NA,"Georgia",38,"racial inequality","US","web"
"17997","georgia",-81.9444198608398,30.8251285552979,10,2469,NA,"Georgia",38,"racial inequality","US","web"
"17998","georgia",-81.9616165161133,30.8079414367676,10,2470,NA,"Georgia",38,"racial inequality","US","web"
"17999","georgia",-81.9730682373047,30.7964820861816,10,2471,NA,"Georgia",38,"racial inequality","US","web"
"18000","georgia",-81.9845275878906,30.7907524108887,10,2472,NA,"Georgia",38,"racial inequality","US","web"
"18001","georgia",-82.0131759643555,30.7964820861816,10,2473,NA,"Georgia",38,"racial inequality","US","web"
"18002","georgia",-82.0246353149414,30.7907524108887,10,2474,NA,"Georgia",38,"racial inequality","US","web"
"18003","georgia",-82.0246353149414,30.7678337097168,10,2475,NA,"Georgia",38,"racial inequality","US","web"
"18004","georgia",-82.0475616455078,30.7506446838379,10,2476,NA,"Georgia",38,"racial inequality","US","web"
"18005","georgia",-82.0532913208008,30.7334575653076,10,2477,NA,"Georgia",38,"racial inequality","US","web"
"18006","georgia",-82.0532913208008,30.7048072814941,10,2478,NA,"Georgia",38,"racial inequality","US","web"
"18007","georgia",-82.0475616455078,30.6188640594482,10,2479,NA,"Georgia",38,"racial inequality","US","web"
"18008","georgia",-82.0303649902344,30.5844879150391,10,2480,NA,"Georgia",38,"racial inequality","US","web"
"18009","georgia",-82.0246353149414,30.5558376312256,10,2481,NA,"Georgia",38,"racial inequality","US","web"
"18010","georgia",-82.0303649902344,30.5157318115234,10,2482,NA,"Georgia",38,"racial inequality","US","web"
"18011","georgia",-82.0360946655273,30.4412479400635,10,2483,NA,"Georgia",38,"racial inequality","US","web"
"18012","georgia",-82.0475616455078,30.3839530944824,10,2484,NA,"Georgia",38,"racial inequality","US","web"
"18013","georgia",-82.0475616455078,30.3610343933105,10,2485,NA,"Georgia",38,"racial inequality","US","web"
"18014","georgia",-82.0876617431641,30.3553047180176,10,2486,NA,"Georgia",38,"racial inequality","US","web"
"18015","georgia",-82.1220397949219,30.3610343933105,10,2487,NA,"Georgia",38,"racial inequality","US","web"
"18016","georgia",-82.1621475219727,30.3610343933105,10,2488,NA,"Georgia",38,"racial inequality","US","web"
"18017","georgia",-82.1793365478516,30.3724918365479,10,2489,NA,"Georgia",38,"racial inequality","US","web"
"18018","georgia",-82.2079849243164,30.3954105377197,10,2490,NA,"Georgia",38,"racial inequality","US","web"
"18019","georgia",-82.2079849243164,30.4698944091797,10,2491,NA,"Georgia",38,"racial inequality","US","web"
"18020","georgia",-82.2137145996094,30.4928131103516,10,2492,NA,"Georgia",38,"racial inequality","US","web"
"18021","georgia",-82.2309036254883,30.5100040435791,10,2493,NA,"Georgia",38,"racial inequality","US","web"
"18022","georgia",-82.2423629760742,30.527193069458,10,2494,NA,"Georgia",38,"racial inequality","US","web"
"18023","georgia",-82.2251739501953,30.5386505126953,10,2495,NA,"Georgia",38,"racial inequality","US","web"
"18024","georgia",-82.2137145996094,30.5615692138672,10,2496,NA,"Georgia",38,"racial inequality","US","web"
"18025","georgia",-82.460090637207,30.5730266571045,10,2497,NA,"Georgia",38,"racial inequality","US","web"
"18026","georgia",-82.6033248901367,30.5844879150391,10,2498,NA,"Georgia",38,"racial inequality","US","web"
"18027","georgia",-82.7064590454102,30.590217590332,10,2499,NA,"Georgia",38,"racial inequality","US","web"
"18028","georgia",-83.1247100830078,30.6188640594482,10,2500,NA,"Georgia",38,"racial inequality","US","web"
"18029","georgia",-83.2851486206055,30.6303253173828,10,2501,NA,"Georgia",38,"racial inequality","US","web"
"18030","georgia",-83.3825454711914,30.6303253173828,10,2502,NA,"Georgia",38,"racial inequality","US","web"
"18031","georgia",-83.5945434570312,30.6475124359131,10,2503,NA,"Georgia",38,"racial inequality","US","web"
"18032","georgia",-83.7606964111328,30.6589698791504,10,2504,NA,"Georgia",38,"racial inequality","US","web"
"18033","georgia",-84.0128021240234,30.670431137085,10,2505,NA,"Georgia",38,"racial inequality","US","web"
"18034","georgia",-84.087287902832,30.6761589050293,10,2506,NA,"Georgia",38,"racial inequality","US","web"
"18035","georgia",-84.3107452392578,30.6876201629639,10,2507,NA,"Georgia",38,"racial inequality","US","web"
"18036","georgia",-84.3737640380859,30.6876201629639,10,2508,NA,"Georgia",38,"racial inequality","US","web"
"18037","georgia",-84.8665084838867,30.7162666320801,10,2509,NA,"Georgia",38,"racial inequality","US","web"
"18038","georgia",-84.8779678344727,30.727725982666,10,2510,NA,"Georgia",38,"racial inequality","US","web"
"18039","georgia",-84.9066162109375,30.7449150085449,10,2511,NA,"Georgia",38,"racial inequality","US","web"
"18040","georgia",-84.9409942626953,30.7850227355957,10,2512,NA,"Georgia",38,"racial inequality","US","web"
"18041","georgia",-84.9467239379883,30.8595085144043,10,2513,NA,"Georgia",38,"racial inequality","US","web"
"18042","georgia",-84.9409942626953,30.8881549835205,10,2514,NA,"Georgia",38,"racial inequality","US","web"
"18043","georgia",-84.9467239379883,30.8996162414551,10,2515,NA,"Georgia",38,"racial inequality","US","web"
"18044","georgia",-84.9753723144531,30.9225311279297,10,2516,NA,"Georgia",38,"racial inequality","US","web"
"18045","georgia",-84.998291015625,30.9626407623291,10,2517,NA,"Georgia",38,"racial inequality","US","web"
"18046","georgia",-85.0154800415039,30.9970169067383,10,2518,NA,"Georgia",38,"racial inequality","US","web"
"18047","georgia",-85.0154800415039,31.0027484893799,10,2519,NA,"Georgia",38,"racial inequality","US","web"
"18048","georgia",-85.0326690673828,31.0371246337891,10,2520,NA,"Georgia",38,"racial inequality","US","web"
"18049","georgia",-85.0326690673828,31.0772304534912,10,2521,NA,"Georgia",38,"racial inequality","US","web"
"18050","georgia",-85.0383987426758,31.0944194793701,10,2522,NA,"Georgia",38,"racial inequality","US","web"
"18051","georgia",-85.0441284179688,31.1116065979004,10,2523,NA,"Georgia",38,"racial inequality","US","web"
"18052","georgia",-85.0899658203125,31.1402568817139,10,2524,NA,"Georgia",38,"racial inequality","US","web"
"18053","georgia",-85.1128768920898,31.174633026123,10,2525,NA,"Georgia",38,"racial inequality","US","web"
"18054","georgia",-85.1128768920898,31.1918201446533,10,2526,NA,"Georgia",38,"racial inequality","US","web"
"18055","georgia",-85.1243438720703,31.254846572876,10,2527,NA,"Georgia",38,"racial inequality","US","web"
"18056","georgia",-85.1243438720703,31.2834949493408,10,2528,NA,"Georgia",38,"racial inequality","US","web"
"18057","georgia",-85.1014175415039,31.3006839752197,10,2529,NA,"Georgia",38,"racial inequality","US","web"
"18058","georgia",-85.0956954956055,31.3407917022705,10,2530,NA,"Georgia",38,"racial inequality","US","web"
"18059","georgia",-85.0956954956055,31.4095478057861,10,2531,NA,"Georgia",38,"racial inequality","US","web"
"18060","georgia",-85.0842361450195,31.4439239501953,10,2532,NA,"Georgia",38,"racial inequality","US","web"
"18061","georgia",-85.0842361450195,31.4783000946045,10,2533,NA,"Georgia",38,"racial inequality","US","web"
"18062","georgia",-85.0613098144531,31.5241374969482,10,2534,NA,"Georgia",38,"racial inequality","US","web"
"18063","georgia",-85.0613098144531,31.5585174560547,10,2535,NA,"Georgia",38,"racial inequality","US","web"
"18064","georgia",-85.0785064697266,31.6158123016357,10,2536,NA,"Georgia",38,"racial inequality","US","web"
"18065","georgia",-85.1186065673828,31.6845645904541,10,2537,NA,"Georgia",38,"racial inequality","US","web"
"18066","georgia",-85.1300735473633,31.7304019927979,10,2538,NA,"Georgia",38,"racial inequality","US","web"
"18067","georgia",-85.1358032226562,31.7762393951416,10,2539,NA,"Georgia",38,"racial inequality","US","web"
"18068","georgia",-85.1358032226562,31.7876968383789,10,2540,NA,"Georgia",38,"racial inequality","US","web"
"18069","georgia",-85.1415252685547,31.8679141998291,10,2541,NA,"Georgia",38,"racial inequality","US","web"
"18070","georgia",-85.1071472167969,31.9366664886475,10,2542,NA,"Georgia",38,"racial inequality","US","web"
"18071","georgia",-85.0785064697266,31.9595851898193,10,2543,NA,"Georgia",38,"racial inequality","US","web"
"18072","georgia",-85.0613098144531,31.9939613342285,10,2544,NA,"Georgia",38,"racial inequality","US","web"
"18073","georgia",-85.0613098144531,32.0283432006836,10,2545,NA,"Georgia",38,"racial inequality","US","web"
"18074","georgia",-85.0613098144531,32.0627174377441,10,2546,NA,"Georgia",38,"racial inequality","US","web"
"18075","georgia",-85.0613098144531,32.085636138916,10,2547,NA,"Georgia",38,"racial inequality","US","web"
"18076","georgia",-85.0613098144531,32.1028251647949,10,2548,NA,"Georgia",38,"racial inequality","US","web"
"18077","georgia",-85.0613098144531,32.1200141906738,10,2549,NA,"Georgia",38,"racial inequality","US","web"
"18078","georgia",-85.0498580932617,32.1601181030273,10,2550,NA,"Georgia",38,"racial inequality","US","web"
"18079","georgia",-84.992561340332,32.1830368041992,10,2551,NA,"Georgia",38,"racial inequality","US","web"
"18080","georgia",-84.9696426391602,32.2002258300781,10,2552,NA,"Georgia",38,"racial inequality","US","web"
"18081","georgia",-84.9524536132812,32.228874206543,10,2553,NA,"Georgia",38,"racial inequality","US","web"
"18082","georgia",-84.9295349121094,32.2346076965332,10,2554,NA,"Georgia",38,"racial inequality","US","web"
"18083","georgia",-84.9008865356445,32.2517929077148,10,2555,NA,"Georgia",38,"racial inequality","US","web"
"18084","georgia",-84.9238052368164,32.2804412841797,10,2556,NA,"Georgia",38,"racial inequality","US","web"
"18085","georgia",-84.9753723144531,32.3090896606445,10,2557,NA,"Georgia",38,"racial inequality","US","web"
"18086","georgia",-85.004020690918,32.3377380371094,10,2558,NA,"Georgia",38,"racial inequality","US","web"
"18087","georgia",-84.9810943603516,32.3778457641602,10,2559,NA,"Georgia",38,"racial inequality","US","web"
"18088","georgia",-84.9753723144531,32.4236831665039,10,2560,NA,"Georgia",38,"racial inequality","US","web"
"18089","georgia",-84.992561340332,32.4695167541504,10,2561,NA,"Georgia",38,"racial inequality","US","web"
"18090","georgia",-84.9868316650391,32.4981651306152,10,2562,NA,"Georgia",38,"racial inequality","US","web"
"18091","georgia",-85.0097503662109,32.5268173217773,10,2563,NA,"Georgia",38,"racial inequality","US","web"
"18092","georgia",-85.0498580932617,32.5554618835449,10,2564,NA,"Georgia",38,"racial inequality","US","web"
"18093","georgia",-85.0670394897461,32.6070289611816,10,2565,NA,"Georgia",38,"racial inequality","US","web"
"18094","georgia",-85.1014175415039,32.6356735229492,10,2566,NA,"Georgia",38,"racial inequality","US","web"
"18095","georgia",-85.1014175415039,32.67578125,10,2567,NA,"Georgia",38,"racial inequality","US","web"
"18096","georgia",-85.1243438720703,32.733081817627,10,2568,NA,"Georgia",38,"racial inequality","US","web"
"18097","georgia",-85.1300735473633,32.7502670288086,10,2569,NA,"Georgia",38,"racial inequality","US","web"
"18098","georgia",-85.1300735473633,32.7674560546875,10,2570,NA,"Georgia",38,"racial inequality","US","web"
"18099","georgia",-85.1472549438477,32.7903747558594,10,2571,NA,"Georgia",38,"racial inequality","US","web"
"18100","georgia",-85.1701812744141,32.8419418334961,10,2572,NA,"Georgia",38,"racial inequality","US","web"
"18101","georgia",-85.1930923461914,32.8591270446777,10,2573,NA,"Georgia",38,"racial inequality","US","web"
"18102","georgia",-85.1930923461914,32.8705902099609,10,2574,NA,"Georgia",38,"racial inequality","US","web"
"18103","georgia",-85.2389297485352,33.1054992675781,10,2575,NA,"Georgia",38,"racial inequality","US","web"
"18104","georgia",-85.2446594238281,33.1169624328613,10,2576,NA,"Georgia",38,"racial inequality","US","web"
"18105","georgia",-85.2962265014648,33.4320907592773,10,2577,NA,"Georgia",38,"racial inequality","US","web"
"18106","georgia",-85.3134155273438,33.4951095581055,10,2578,NA,"Georgia",38,"racial inequality","US","web"
"18107","georgia",-85.3477935791016,33.6612701416016,10,2579,NA,"Georgia",38,"racial inequality","US","web"
"18108","georgia",-85.3936309814453,33.907642364502,10,2580,NA,"Georgia",38,"racial inequality","US","web"
"18109","georgia",-85.4050903320312,33.9592094421387,10,2581,NA,"Georgia",38,"racial inequality","US","web"
"18110","georgia",-85.4280090332031,34.0795288085938,10,2582,NA,"Georgia",38,"racial inequality","US","web"
"18111","georgia",-85.4681167602539,34.2628746032715,10,2583,NA,"Georgia",38,"racial inequality","US","web"
"18112","georgia",-85.5254058837891,34.5837326049805,10,2584,NA,"Georgia",38,"racial inequality","US","web"
"18113","georgia",-85.5426025390625,34.6181106567383,10,2585,NA,"Georgia",38,"racial inequality","US","web"
"18114","georgia",-85.5884399414062,34.8415641784668,10,2586,NA,"Georgia",38,"racial inequality","US","web"
"18115","georgia",-85.6113510131836,34.9790725708008,10,2587,NA,"Georgia",38,"racial inequality","US","web"
"18116","georgia",-85.456657409668,34.9790725708008,10,2588,NA,"Georgia",38,"racial inequality","US","web"
"18117","georgia",-85.3649826049805,34.9790725708008,10,2589,NA,"Georgia",38,"racial inequality","US","web"
"18118","georgia",-85.273307800293,34.9790725708008,10,2590,NA,"Georgia",38,"racial inequality","US","web"
"18119","georgia",-84.992561340332,34.9790725708008,10,2591,NA,"Georgia",38,"racial inequality","US","web"
"18120","georgia",-84.8264007568359,34.9848022460938,10,2592,NA,"Georgia",38,"racial inequality","US","web"
"18121","georgia",-84.7748336791992,34.9848022460938,10,2593,NA,"Georgia",38,"racial inequality","US","web"
"18122","georgia",-84.6315994262695,34.9848022460938,10,2594,NA,"Georgia",38,"racial inequality","US","web"
"18123","georgia",-84.3279266357422,34.9848022460938,10,2595,NA,"Georgia",38,"racial inequality","US","web"
"18124","georgia",-84.3221969604492,34.996265411377,10,2596,NA,"Georgia",38,"racial inequality","US","web"
"18125","georgia",-84.3221969604492,34.9905319213867,10,2597,NA,"Georgia",38,"racial inequality","US","web"
"18126","georgia",-84.1445846557617,34.9790725708008,10,2598,NA,"Georgia",38,"racial inequality","US","web"
"18127","georgia",-84.0185317993164,34.9790725708008,10,2599,NA,"Georgia",38,"racial inequality","US","web"
"18128","georgia",-83.9497756958008,34.9790725708008,10,2600,NA,"Georgia",38,"racial inequality","US","web"
"18129","georgia",-83.5830841064453,34.9905319213867,10,2601,NA,"Georgia",38,"racial inequality","US","web"
"18130","georgia",-83.5143280029297,34.9905319213867,10,2602,NA,"Georgia",38,"racial inequality","US","web"
"18131","georgia",-83.1361770629883,34.996265411377,10,2603,NA,"Georgia",38,"racial inequality","US","web"
"18132","georgia",-83.1075286865234,34.9905319213867,10,2604,NA,"Georgia",38,"racial inequality","US","web"
"18133","georgia",-83.1304473876953,34.9618835449219,10,2605,NA,"Georgia",38,"racial inequality","US","web"
"18134","georgia",-83.1419067382812,34.93896484375,10,2606,NA,"Georgia",38,"racial inequality","US","web"
"18135","georgia",-83.182014465332,34.9160461425781,10,2607,NA,"Georgia",38,"racial inequality","US","web"
"18136","georgia",-83.3080596923828,34.812915802002,10,2608,NA,"Georgia",38,"racial inequality","US","web"
"18137","georgia",-83.3252563476562,34.7899971008301,10,2609,NA,"Georgia",38,"racial inequality","US","web"
"18138","georgia",-83.3538970947266,34.7441596984863,10,2610,NA,"Georgia",38,"racial inequality","US","web"
"18139","georgia",-83.365364074707,34.7269744873047,10,2611,NA,"Georgia",38,"racial inequality","US","web"
"18140","georgia",-83.365364074707,34.7040557861328,10,2612,NA,"Georgia",38,"racial inequality","US","web"
"18141","georgia",-83.3481674194336,34.6754035949707,10,2613,NA,"Georgia",38,"racial inequality","US","web"
"18142","georgia",-83.3137969970703,34.663948059082,10,2614,NA,"Georgia",38,"racial inequality","US","web"
"18143","georgia",-83.2736892700195,34.6181106567383,10,2615,NA,"Georgia",38,"racial inequality","US","web"
"18144","georgia",-83.2450408935547,34.6181106567383,10,2616,NA,"Georgia",38,"racial inequality","US","web"
"18145","georgia",-83.2049331665039,34.6123809814453,10,2617,NA,"Georgia",38,"racial inequality","US","web"
"18146","georgia",-83.182014465332,34.6009216308594,10,2618,NA,"Georgia",38,"racial inequality","US","web"
"18147","georgia",-83.1590957641602,34.5837326049805,10,2619,NA,"Georgia",38,"racial inequality","US","web"
"18148","georgia",-83.1075286865234,34.5264358520508,10,2620,NA,"Georgia",38,"racial inequality","US","web"
"18149","georgia",-83.0616912841797,34.4977912902832,10,2621,NA,"Georgia",38,"racial inequality","US","web"
"18150","georgia",-83.00439453125,34.486328125,10,2622,NA,"Georgia",38,"racial inequality","US","web"
"18151","georgia",-82.9585647583008,34.4806022644043,10,2623,NA,"Georgia",38,"racial inequality","US","web"
"18152","georgia",-82.9012603759766,34.4748725891113,10,2624,NA,"Georgia",38,"racial inequality","US","web"
"18153","georgia",-82.8726196289062,34.4634094238281,10,2625,NA,"Georgia",38,"racial inequality","US","web"
"18154","georgia",-82.8554229736328,34.4347648620605,10,2626,NA,"Georgia",38,"racial inequality","US","web"
"18155","georgia",-82.8382339477539,34.3717384338379,10,2627,NA,"Georgia",38,"racial inequality","US","web"
"18156","georgia",-82.8210525512695,34.348819732666,10,2628,NA,"Georgia",38,"racial inequality","US","web"
"18157","georgia",-82.7866744995117,34.3029823303223,10,2629,NA,"Georgia",38,"racial inequality","US","web"
"18158","georgia",-82.7522964477539,34.2571449279785,10,2630,NA,"Georgia",38,"racial inequality","US","web"
"18159","georgia",-82.740837097168,34.211311340332,10,2631,NA,"Georgia",38,"racial inequality","US","web"
"18160","georgia",-82.735107421875,34.1883926391602,10,2632,NA,"Georgia",38,"racial inequality","US","web"
"18161","georgia",-82.7236480712891,34.1654739379883,10,2633,NA,"Georgia",38,"racial inequality","US","web"
"18162","georgia",-82.6892700195312,34.1368255615234,10,2634,NA,"Georgia",38,"racial inequality","US","web"
"18163","georgia",-82.6663513183594,34.1196365356445,10,2635,NA,"Georgia",38,"racial inequality","US","web"
"18164","georgia",-82.6377029418945,34.0795288085938,10,2636,NA,"Georgia",38,"racial inequality","US","web"
"18165","georgia",-82.6205139160156,34.0623397827148,10,2637,NA,"Georgia",38,"racial inequality","US","web"
"18166","georgia",-82.6033248901367,34.0508804321289,10,2638,NA,"Georgia",38,"racial inequality","US","web"
"18167","georgia",-82.5918655395508,34.0222358703613,10,2639,NA,"Georgia",38,"racial inequality","US","web"
"18168","georgia",-82.5632171630859,33.9592094421387,10,2640,NA,"Georgia",38,"racial inequality","US","web"
"18169","georgia",-82.5517578125,33.9477462768555,10,2641,NA,"Georgia",38,"racial inequality","US","web"
"18170","georgia",-82.5059280395508,33.9133720397949,10,2642,NA,"Georgia",38,"racial inequality","US","web"
"18171","georgia",-82.4887313842773,33.890453338623,10,2643,NA,"Georgia",38,"racial inequality","US","web"
"18172","georgia",-82.4658126831055,33.8789939880371,10,2644,NA,"Georgia",38,"racial inequality","US","web"
"18173","georgia",-82.4142532348633,33.8618049621582,10,2645,NA,"Georgia",38,"racial inequality","US","web"
"18174","georgia",-82.3684158325195,33.8331565856934,10,2646,NA,"Georgia",38,"racial inequality","US","web"
"18175","georgia",-82.3053817749023,33.7873191833496,10,2647,NA,"Georgia",38,"racial inequality","US","web"
"18176","georgia",-82.288200378418,33.7758636474609,10,2648,NA,"Georgia",38,"racial inequality","US","web"
"18177","georgia",-82.2652740478516,33.7529449462891,10,2649,NA,"Georgia",38,"racial inequality","US","web"
"18178","georgia",-82.2480926513672,33.7300262451172,10,2650,NA,"Georgia",38,"racial inequality","US","web"
"18179","georgia",-82.2194366455078,33.6899185180664,10,2651,NA,"Georgia",38,"racial inequality","US","web"
"18180","georgia",-82.2022552490234,33.6498107910156,10,2652,NA,"Georgia",38,"racial inequality","US","web"
"18181","georgia",-82.1736068725586,33.6154365539551,10,2653,NA,"Georgia",38,"racial inequality","US","web"
"18182","georgia",-82.1564178466797,33.5982437133789,10,2654,NA,"Georgia",38,"racial inequality","US","web"
"18183","georgia",-82.1163101196289,33.5925178527832,10,2655,NA,"Georgia",38,"racial inequality","US","web"
"18184","georgia",-82.0933990478516,33.586784362793,10,2656,NA,"Georgia",38,"racial inequality","US","web"
"18185","georgia",-82.0418243408203,33.5466804504395,10,2657,NA,"Georgia",38,"racial inequality","US","web"
"18186","georgia",-82.0017242431641,33.5180282592773,10,2658,NA,"Georgia",38,"racial inequality","US","web"
"18187","georgia",-81.9845275878906,33.4951095581055,10,2659,NA,"Georgia",38,"racial inequality","US","web"
"18188","georgia",-81.9272384643555,33.4607353210449,10,2660,NA,"Georgia",38,"racial inequality","US","web"
"18189","georgia",-81.9272384643555,33.449275970459,10,2661,NA,"Georgia",38,"racial inequality","US","web"
"18190","georgia",-81.9329605102539,33.4320907592773,10,2662,NA,"Georgia",38,"racial inequality","US","web"
"18191","georgia",-81.9444198608398,33.4034385681152,10,2663,NA,"Georgia",38,"racial inequality","US","web"
"18192","georgia",-81.9386901855469,33.3862533569336,10,2664,NA,"Georgia",38,"racial inequality","US","web"
"18193","georgia",-81.9444198608398,33.3633346557617,10,2665,NA,"Georgia",38,"racial inequality","US","web"
"18194","georgia",-81.9329605102539,33.3404159545898,10,2666,NA,"Georgia",38,"racial inequality","US","web"
"18195","georgia",-81.8699417114258,33.317497253418,10,2667,NA,"Georgia",38,"racial inequality","US","web"
"18196","georgia",-81.8470230102539,33.2716598510742,10,2668,NA,"Georgia",38,"racial inequality","US","web"
"18197","georgia",-81.8527450561523,33.2487411499023,10,2669,NA,"Georgia",38,"racial inequality","US","web"
"18198","georgia",-81.8470230102539,33.2315521240234,10,2670,NA,"Georgia",38,"racial inequality","US","web"
"18199","georgia",-81.8126373291016,33.2143630981445,10,2671,NA,"Georgia",38,"racial inequality","US","web"
"18200","georgia",-81.7839965820312,33.2200927734375,10,2672,NA,"Georgia",38,"racial inequality","US","web"
"18201","georgia",-81.7610778808594,33.2029037475586,10,2673,NA,"Georgia",38,"racial inequality","US","web"
"18202","georgia",-81.7725372314453,33.1742553710938,10,2674,NA,"Georgia",38,"racial inequality","US","web"
"18203","georgia",-81.7610778808594,33.1570663452148,10,2675,NA,"Georgia",38,"racial inequality","US","web"
"18204","georgia",-81.7381591796875,33.12841796875,10,2676,NA,"Georgia",38,"racial inequality","US","web"
"18205","georgia",-81.6808700561523,33.1054992675781,10,2677,NA,"Georgia",38,"racial inequality","US","web"
"18206","georgia",-81.6292953491211,33.0883102416992,10,2678,NA,"Georgia",38,"racial inequality","US","web"
"18207","georgia",-81.554817199707,33.0424728393555,10,2679,NA,"Georgia",38,"racial inequality","US","web"
"18208","georgia",-81.5089797973633,33.0195579528809,10,2680,NA,"Georgia",38,"racial inequality","US","web"
"18209","georgia",-81.4860534667969,32.996639251709,10,2681,NA,"Georgia",38,"racial inequality","US","web"
"18210","georgia",-81.4975204467773,32.9336166381836,10,2682,NA,"Georgia",38,"racial inequality","US","web"
"18211","georgia",-81.4746017456055,32.9164276123047,10,2683,NA,"Georgia",38,"racial inequality","US","web"
"18212","georgia",-81.4574127197266,32.8877792358398,10,2684,NA,"Georgia",38,"racial inequality","US","web"
"18213","georgia",-81.4516830444336,32.853401184082,10,2685,NA,"Georgia",38,"racial inequality","US","web"
"18214","georgia",-81.4230346679688,32.8419418334961,10,2686,NA,"Georgia",38,"racial inequality","US","web"
"18215","georgia",-81.4173049926758,32.7789154052734,10,2687,NA,"Georgia",38,"racial inequality","US","web"
"18216","georgia",-81.4115753173828,32.7388076782227,10,2688,NA,"Georgia",38,"racial inequality","US","web"
"18217","georgia",-81.4230346679688,32.7216186523438,10,2689,NA,"Georgia",38,"racial inequality","US","web"
"18218","georgia",-81.4230346679688,32.7044296264648,10,2690,NA,"Georgia",38,"racial inequality","US","web"
"18219","georgia",-81.4058456420898,32.67578125,10,2691,NA,"Georgia",38,"racial inequality","US","web"
"18220","georgia",-81.4058456420898,32.6528625488281,10,2692,NA,"Georgia",38,"racial inequality","US","web"
"18221","georgia",-81.4115753173828,32.6356735229492,10,2693,NA,"Georgia",38,"racial inequality","US","web"
"18222","georgia",-81.3943862915039,32.6070289611816,10,2694,NA,"Georgia",38,"racial inequality","US","web"
"18223","georgia",-81.3600082397461,32.5783805847168,10,2695,NA,"Georgia",38,"racial inequality","US","web"
"18224","georgia",-81.3370895385742,32.5726509094238,10,2696,NA,"Georgia",38,"racial inequality","US","web"
"18225","georgia",-81.2912521362305,32.5554618835449,10,2697,NA,"Georgia",38,"racial inequality","US","web"
"18226","georgia",-81.199577331543,32.4809799194336,10,2698,NA,"Georgia",38,"racial inequality","US","web"
"18227","georgia",-81.19384765625,32.4637908935547,10,2699,NA,"Georgia",38,"racial inequality","US","web"
"18228","georgia",-81.1823959350586,32.4236831665039,10,2700,NA,"Georgia",38,"racial inequality","US","web"
"18229","georgia",-81.1594696044922,32.3778457641602,10,2701,NA,"Georgia",38,"racial inequality","US","web"
"18230","georgia",-81.1365585327148,32.3434677124023,10,2702,NA,"Georgia",38,"racial inequality","US","web"
"18231","georgia",-81.1250915527344,32.3205490112305,10,2703,NA,"Georgia",38,"racial inequality","US","web"
"18232","georgia",-81.1308212280273,32.2976303100586,10,2704,NA,"Georgia",38,"racial inequality","US","web"
"18233","georgia",-81.1422882080078,32.228874206543,10,2705,NA,"Georgia",38,"racial inequality","US","web"
"18234","georgia",-81.1594696044922,32.1830368041992,10,2706,NA,"Georgia",38,"racial inequality","US","web"
"18235","georgia",-81.1537399291992,32.1601181030273,10,2707,NA,"Georgia",38,"racial inequality","US","web"
